,collection,case,stream,variable,path
540,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,diat_N_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.diat_N_lim_Cweight_avg_100m.195001-199912.nc
541,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,diat_N_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.diat_N_lim_Cweight_avg_100m.200001-201412.nc
542,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,diat_N_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.diat_N_lim_Cweight_avg_100m.185001-189912.nc
543,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,diat_N_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.diat_N_lim_Cweight_avg_100m.190001-194912.nc
544,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,diat_N_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.diat_N_lim_Cweight_avg_100m.195001-199912.nc
545,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,diat_N_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.diat_N_lim_Cweight_avg_100m.200001-201412.nc
546,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.001,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.001/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.001.pop.h.diatC.185001-201412.nc
547,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.002,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.002/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.002.pop.h.diatC.185001-201412.nc
548,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.003,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.003/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.003.pop.h.diatC.185001-201412.nc
549,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.004,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.004/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.004.pop.h.diatC.185001-201412.nc
550,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.005,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.005/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.005.pop.h.diatC.185001-201412.nc
551,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.006,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.006/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.006.pop.h.diatC.185001-201412.nc
552,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.diatC.185001-189912.nc
553,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.diatC.190001-194912.nc
554,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.diatC.195001-199912.nc
555,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.diatC.200001-201412.nc
556,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.diatC.185001-189912.nc
557,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.diatC.190001-194912.nc
558,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.diatC.195001-199912.nc
559,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.diatC.200001-201412.nc
560,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.diatC.185001-189912.nc
561,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.diatC.190001-194912.nc
562,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.diatC.195001-199912.nc
563,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.diatC.200001-201412.nc
564,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.diatC.185001-189912.nc
565,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.diatC.190001-194912.nc
566,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.diatC.195001-199912.nc
567,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.diatC.200001-201412.nc
568,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.diatC.185001-189912.nc
569,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.diatC.190001-194912.nc
570,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.diatC.195001-199912.nc
571,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,diatC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.diatC.200001-201412.nc
572,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.001,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.001/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.001.pop.h.diatChl.185001-201412.nc
573,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.002,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.002/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.002.pop.h.diatChl.185001-201412.nc
574,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.003,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.003/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.003.pop.h.diatChl.185001-201412.nc
575,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.004,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.004/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.004.pop.h.diatChl.185001-201412.nc
576,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.005,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.005/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.005.pop.h.diatChl.185001-201412.nc
577,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.006,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.006/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.006.pop.h.diatChl.185001-201412.nc
578,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.diatChl.185001-189912.nc
579,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.diatChl.190001-194912.nc
580,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.diatChl.195001-199912.nc
581,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.diatChl.200001-201412.nc
582,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.diatChl.185001-189912.nc
583,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.diatChl.190001-194912.nc
584,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.diatChl.195001-199912.nc
585,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.diatChl.200001-201412.nc
586,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.diatChl.185001-189912.nc
587,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.diatChl.190001-194912.nc
588,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.diatChl.195001-199912.nc
589,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.diatChl.200001-201412.nc
590,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.diatChl.185001-189912.nc
591,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.diatChl.190001-194912.nc
592,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.diatChl.195001-199912.nc
593,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.diatChl.200001-201412.nc
594,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.diatChl.185001-189912.nc
595,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.diatChl.190001-194912.nc
596,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.diatChl.195001-199912.nc
597,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,diatChl,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.diatChl.200001-201412.nc
598,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.001,pop.h,diat_SiO3_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.001/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.001.pop.h.diat_SiO3_lim_Cweight_avg_100m.185001-201412.nc
599,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.002,pop.h,diat_SiO3_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.002/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.002.pop.h.diat_SiO3_lim_Cweight_avg_100m.185001-201412.nc
600,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.003,pop.h,diat_SiO3_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.003/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.003.pop.h.diat_SiO3_lim_Cweight_avg_100m.185001-201412.nc
601,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.004,pop.h,diat_SiO3_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.004/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.004.pop.h.diat_SiO3_lim_Cweight_avg_100m.185001-201412.nc
602,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.005,pop.h,diat_SiO3_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.005/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.005.pop.h.diat_SiO3_lim_Cweight_avg_100m.185001-201412.nc
603,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.006,pop.h,diat_SiO3_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.006/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.006.pop.h.diat_SiO3_lim_Cweight_avg_100m.185001-201412.nc
604,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,diat_SiO3_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.diat_SiO3_lim_Cweight_avg_100m.185001-189912.nc
605,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,diat_SiO3_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.diat_SiO3_lim_Cweight_avg_100m.190001-194912.nc
606,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,diat_SiO3_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.diat_SiO3_lim_Cweight_avg_100m.195001-199912.nc
607,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,diat_SiO3_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.diat_SiO3_lim_Cweight_avg_100m.200001-201412.nc
608,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,diat_SiO3_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.diat_SiO3_lim_Cweight_avg_100m.185001-189912.nc
609,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,diat_SiO3_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.diat_SiO3_lim_Cweight_avg_100m.190001-194912.nc
610,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,diat_SiO3_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.diat_SiO3_lim_Cweight_avg_100m.195001-199912.nc
611,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,diat_SiO3_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.diat_SiO3_lim_Cweight_avg_100m.200001-201412.nc
612,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,diat_SiO3_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.diat_SiO3_lim_Cweight_avg_100m.185001-189912.nc
613,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,diat_SiO3_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.diat_SiO3_lim_Cweight_avg_100m.190001-194912.nc
614,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,diat_SiO3_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.diat_SiO3_lim_Cweight_avg_100m.195001-199912.nc
615,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,diat_SiO3_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.diat_SiO3_lim_Cweight_avg_100m.200001-201412.nc
616,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,diat_SiO3_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.diat_SiO3_lim_Cweight_avg_100m.185001-189912.nc
617,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,diat_SiO3_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.diat_SiO3_lim_Cweight_avg_100m.190001-194912.nc
618,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,diat_SiO3_lim_Cweight_avg_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.diat_SiO3_lim_Cweight_avg_100m.195001-199912.nc
